Data,IdKeyword,Bid,Data,IdCampagna,Impressions,Clicks,Conversions,Costo,ConversionValue,IdFonte,Budget,Ora,IdGruppoAnnunci,Expr1,Expr2,Expr3
Jun  9 2017 12:00AM,18200,0.00,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18200,302,119
Jun  7 2017 12:00AM,18201,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18201,302,119
Jun  8 2017 12:00AM,18201,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18201,302,119
Jun  9 2017 12:00AM,18201,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18201,302,119
Jun  7 2017 12:00AM,18202,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18202,302,119
Jun  8 2017 12:00AM,18202,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18202,302,119
Jun  9 2017 12:00AM,18202,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18202,302,119
Jun  7 2017 12:00AM,18203,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18203,302,119
Jun  8 2017 12:00AM,18203,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18203,302,119
Jun  9 2017 12:00AM,18203,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18203,302,119
Jun  7 2017 12:00AM,18204,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18204,302,119
Jun  8 2017 12:00AM,18204,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18204,302,119
Jun  9 2017 12:00AM,18204,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18204,302,119
Jun  7 2017 12:00AM,18205,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18205,302,119
Jun  8 2017 12:00AM,18205,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18205,302,119
Jun  9 2017 12:00AM,18205,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18205,302,119
Jun  7 2017 12:00AM,18206,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18206,302,119
Jun  8 2017 12:00AM,18206,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18206,302,119
Jun  9 2017 12:00AM,18206,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18206,302,119
Jun  7 2017 12:00AM,18207,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18207,302,119
Jun  8 2017 12:00AM,18207,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18207,302,119
Jun  9 2017 12:00AM,18207,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18207,302,119
Jun  7 2017 12:00AM,18208,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18208,302,119
Jun  8 2017 12:00AM,18208,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18208,302,119
Jun  9 2017 12:00AM,18208,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18208,302,119
Jun  7 2017 12:00AM,18209,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18209,302,119
Jun  8 2017 12:00AM,18209,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18209,302,119
Jun  9 2017 12:00AM,18209,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18209,302,119
Jun  7 2017 12:00AM,18210,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18210,302,119
Jun  8 2017 12:00AM,18210,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18210,302,119
Jun  9 2017 12:00AM,18210,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18210,302,119
Jun  7 2017 12:00AM,18211,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18211,302,119
Jun  8 2017 12:00AM,18211,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18211,302,119
Jun  9 2017 12:00AM,18211,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18211,302,119
Jun  7 2017 12:00AM,18212,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18212,302,119
Jun  8 2017 12:00AM,18212,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18212,302,119
Jun  9 2017 12:00AM,18212,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,302,18212,302,119
Jun  7 2017 12:00AM,18214,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18214,303,119
Jun  8 2017 12:00AM,18214,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18214,303,119
Jun  9 2017 12:00AM,18214,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18214,303,119
Jun  7 2017 12:00AM,18215,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18215,303,119
Jun  8 2017 12:00AM,18215,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18215,303,119
Jun  9 2017 12:00AM,18215,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18215,303,119
Jun  7 2017 12:00AM,18216,0.00,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18216,303,119
Jun  8 2017 12:00AM,18216,0.00,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18216,303,119
Jun  9 2017 12:00AM,18216,0.00,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18216,303,119
Jun  7 2017 12:00AM,18217,0.00,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18217,303,119
Jun  8 2017 12:00AM,18217,0.00,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18217,303,119
Jun  9 2017 12:00AM,18217,0.00,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18217,303,119
Jun  7 2017 12:00AM,18218,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18218,303,119
Jun  8 2017 12:00AM,18218,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18218,303,119
Jun  9 2017 12:00AM,18218,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18218,303,119
Jun  7 2017 12:00AM,18219,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18219,303,119
Jun  8 2017 12:00AM,18219,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18219,303,119
Jun  9 2017 12:00AM,18219,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18219,303,119
Jun  7 2017 12:00AM,18220,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18220,303,119
Jun  8 2017 12:00AM,18220,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18220,303,119
Jun  9 2017 12:00AM,18220,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18220,303,119
Jun  7 2017 12:00AM,18221,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18221,303,119
Jun  8 2017 12:00AM,18221,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18221,303,119
Jun  9 2017 12:00AM,18221,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18221,303,119
Jun  7 2017 12:00AM,18222,0.00,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18222,303,119
Jun  8 2017 12:00AM,18222,0.00,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18222,303,119
Jun  9 2017 12:00AM,18222,0.00,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18222,303,119
Jun  7 2017 12:00AM,18223,0.00,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18223,303,119
Jun  8 2017 12:00AM,18223,0.00,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18223,303,119
Jun  9 2017 12:00AM,18223,0.00,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18223,303,119
Jun  7 2017 12:00AM,18224,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18224,303,119
Jun  8 2017 12:00AM,18224,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18224,303,119
Jun  9 2017 12:00AM,18224,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18224,303,119
Jun  7 2017 12:00AM,18225,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18225,303,119
Jun  8 2017 12:00AM,18225,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18225,303,119
Jun  9 2017 12:00AM,18225,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18225,303,119
Jun  7 2017 12:00AM,18226,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18226,303,119
Jun  8 2017 12:00AM,18226,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18226,303,119
Jun  9 2017 12:00AM,18226,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18226,303,119
Jun  7 2017 12:00AM,18227,0.00,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18227,303,119
Jun  8 2017 12:00AM,18227,0.00,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18227,303,119
Jun  9 2017 12:00AM,18227,0.00,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18227,303,119
Jun  7 2017 12:00AM,18228,0.00,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18228,303,119
Jun  8 2017 12:00AM,18228,0.00,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18228,303,119
Jun  9 2017 12:00AM,18228,0.00,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18228,303,119
Jun  7 2017 12:00AM,18229,0.00,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18229,303,119
Jun  8 2017 12:00AM,18229,0.00,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18229,303,119
Jun  9 2017 12:00AM,18229,0.00,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18229,303,119
Jun  7 2017 12:00AM,18230,0.00,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18230,303,119
Jun  8 2017 12:00AM,18230,0.00,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18230,303,119
Jun  9 2017 12:00AM,18230,0.00,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18230,303,119
Jun  7 2017 12:00AM,18231,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18231,303,119
Jun  8 2017 12:00AM,18231,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18231,303,119
Jun  9 2017 12:00AM,18231,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18231,303,119
Jun  7 2017 12:00AM,18232,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18232,303,119
Jun  8 2017 12:00AM,18232,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18232,303,119
Jun  9 2017 12:00AM,18232,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18232,303,119
Jun  7 2017 12:00AM,18233,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18233,303,119
Jun  8 2017 12:00AM,18233,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18233,303,119
Jun  9 2017 12:00AM,18233,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18233,303,119
Jun  7 2017 12:00AM,18234,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18234,303,119
Jun  8 2017 12:00AM,18234,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18234,303,119
Jun  9 2017 12:00AM,18234,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18234,303,119
Jun  7 2017 12:00AM,18235,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18235,303,119
Jun  8 2017 12:00AM,18235,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18235,303,119
Jun  9 2017 12:00AM,18235,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18235,303,119
Jun  7 2017 12:00AM,18236,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18236,303,119
Jun  8 2017 12:00AM,18236,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18236,303,119
Jun  9 2017 12:00AM,18236,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18236,303,119
Jun  7 2017 12:00AM,18237,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18237,303,119
Jun  8 2017 12:00AM,18237,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18237,303,119
Jun  9 2017 12:00AM,18237,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18237,303,119
Jun  7 2017 12:00AM,18238,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18238,303,119
Jun  8 2017 12:00AM,18238,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18238,303,119
Jun  9 2017 12:00AM,18238,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18238,303,119
Jun  7 2017 12:00AM,18239,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18239,303,119
Jun  8 2017 12:00AM,18239,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18239,303,119
Jun  9 2017 12:00AM,18239,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18239,303,119
Jun  7 2017 12:00AM,18240,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18240,303,119
Jun  8 2017 12:00AM,18240,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18240,303,119
Jun  9 2017 12:00AM,18240,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18240,303,119
Jun  7 2017 12:00AM,18241,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18241,303,119
Jun  8 2017 12:00AM,18241,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18241,303,119
Jun  9 2017 12:00AM,18241,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18241,303,119
Jun  7 2017 12:00AM,18242,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18242,303,119
Jun  8 2017 12:00AM,18242,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18242,303,119
Jun  9 2017 12:00AM,18242,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18242,303,119
Jun  7 2017 12:00AM,18243,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18243,303,119
Jun  8 2017 12:00AM,18243,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18243,303,119
Jun  9 2017 12:00AM,18243,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18243,303,119
Jun  7 2017 12:00AM,18244,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18244,303,119
Jun  8 2017 12:00AM,18244,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18244,303,119
Jun  9 2017 12:00AM,18244,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18244,303,119
Jun  7 2017 12:00AM,18245,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18245,303,119
Jun  8 2017 12:00AM,18245,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18245,303,119
Jun  9 2017 12:00AM,18245,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18245,303,119
Jun  7 2017 12:00AM,18246,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18246,303,119
Jun  8 2017 12:00AM,18246,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18246,303,119
Jun  9 2017 12:00AM,18246,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18246,303,119
Jun  7 2017 12:00AM,18247,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18247,303,119
Jun  8 2017 12:00AM,18247,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18247,303,119
Jun  9 2017 12:00AM,18247,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18247,303,119
Jun  7 2017 12:00AM,18248,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18248,303,119
Jun  8 2017 12:00AM,18248,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18248,303,119
Jun  9 2017 12:00AM,18248,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18248,303,119
Jun  7 2017 12:00AM,18249,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18249,303,119
Jun  8 2017 12:00AM,18249,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18249,303,119
Jun  9 2017 12:00AM,18249,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18249,303,119
Jun  7 2017 12:00AM,18250,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18250,303,119
Jun  8 2017 12:00AM,18250,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18250,303,119
Jun  9 2017 12:00AM,18250,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18250,303,119
Jun  7 2017 12:00AM,18251,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18251,303,119
Jun  8 2017 12:00AM,18251,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18251,303,119
Jun  9 2017 12:00AM,18251,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18251,303,119
Jun  7 2017 12:00AM,18252,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18252,303,119
Jun  8 2017 12:00AM,18252,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18252,303,119
Jun  9 2017 12:00AM,18252,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18252,303,119
Jun  7 2017 12:00AM,18253,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18253,303,119
Jun  8 2017 12:00AM,18253,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18253,303,119
Jun  9 2017 12:00AM,18253,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18253,303,119
Jun  7 2017 12:00AM,18254,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18254,303,119
Jun  8 2017 12:00AM,18254,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18254,303,119
Jun  9 2017 12:00AM,18254,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18254,303,119
Jun  7 2017 12:00AM,18255,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18255,303,119
Jun  8 2017 12:00AM,18255,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18255,303,119
Jun  9 2017 12:00AM,18255,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18255,303,119
Jun  7 2017 12:00AM,18256,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18256,303,119
Jun  8 2017 12:00AM,18256,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18256,303,119
Jun  9 2017 12:00AM,18256,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18256,303,119
Jun  7 2017 12:00AM,18257,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18257,303,119
Jun  8 2017 12:00AM,18257,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18257,303,119
Jun  9 2017 12:00AM,18257,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18257,303,119
Jun  7 2017 12:00AM,18258,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18258,303,119
Jun  8 2017 12:00AM,18258,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18258,303,119
Jun  9 2017 12:00AM,18258,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18258,303,119
Jun  7 2017 12:00AM,18259,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18259,303,119
Jun  8 2017 12:00AM,18259,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18259,303,119
Jun  9 2017 12:00AM,18259,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18259,303,119
Jun  7 2017 12:00AM,18260,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18260,303,119
Jun  8 2017 12:00AM,18260,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18260,303,119
Jun  9 2017 12:00AM,18260,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18260,303,119
Jun  7 2017 12:00AM,18261,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18261,303,119
Jun  8 2017 12:00AM,18261,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18261,303,119
Jun  9 2017 12:00AM,18261,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18261,303,119
Jun  7 2017 12:00AM,18262,0.38,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18262,303,119
Jun  8 2017 12:00AM,18262,0.38,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18262,303,119
Jun  9 2017 12:00AM,18262,0.38,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,303,18262,303,119
Jun  7 2017 12:00AM,18264,0.45,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,304,18264,304,119
Jun  8 2017 12:00AM,18264,0.45,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,304,18264,304,119
Jun  9 2017 12:00AM,18264,0.45,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,304,18264,304,119
Jun  7 2017 12:00AM,18265,0.45,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,304,18265,304,119
Jun  8 2017 12:00AM,18265,0.45,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,304,18265,304,119
Jun  9 2017 12:00AM,18265,0.45,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,304,18265,304,119
Jun  7 2017 12:00AM,18266,0.45,Jun  7 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,304,18266,304,119
Jun  8 2017 12:00AM,18266,0.45,Jun  8 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,304,18266,304,119
Jun  9 2017 12:00AM,18266,0.45,Jun  9 2017 12:00AM,119,0,0,0,0.00,0.00,4,10.00,NULL,304,18266,304,119
